start_time,end_time,start_direction,base_lot,terminal_level,won,pnl,trades,end_balance
2006-11-27T01:07:00.000Z,2006-11-30T17:16:00.000Z,BUY,0.02,1,1,20.00,1,21840.00
2006-11-30T17:16:00.000Z,2006-12-15T19:08:00.000Z,BUY,0.02,2,1,20.00,2,21860.00
2006-12-15T19:08:00.000Z,2007-01-05T15:55:00.000Z,SELL,0.02,3,1,20.00,3,21880.00
2007-01-05T15:55:00.000Z,2007-01-22T15:47:00.000Z,SELL,0.02,2,1,20.00,2,21900.00
2007-01-22T15:47:00.000Z,2007-01-24T19:31:00.000Z,BUY,0.02,1,1,20.00,1,21920.00
2007-01-24T19:31:00.000Z,2007-02-01T13:47:00.000Z,BUY,0.02,1,1,20.00,1,21940.00
2007-02-01T13:47:00.000Z,2007-02-09T18:20:00.000Z,BUY,0.02,1,1,20.00,1,21960.00
2007-02-09T18:20:00.000Z,2007-02-21T19:06:00.000Z,BUY,0.02,1,1,20.00,1,21980.00
2007-02-21T19:06:00.000Z,2007-03-02T14:30:00.000Z,BUY,0.02,2,1,20.00,2,22000.00
2007-03-02T14:30:00.000Z,2007-03-05T07:45:00.000Z,SELL,0.02,1,1,20.00,1,22020.00
2007-03-05T07:45:00.000Z,2007-03-28T01:05:00.000Z,SELL,0.02,2,1,20.00,2,22040.00
2007-03-28T01:05:00.000Z,2007-04-10T14:22:00.000Z,BUY,0.02,1,1,20.00,1,22060.00
2007-04-10T14:22:00.000Z,2007-04-16T19:20:00.000Z,BUY,0.02,1,1,20.00,1,22080.00
2007-04-16T19:20:00.000Z,2007-05-17T14:39:00.000Z,BUY,0.02,4,1,20.00,4,22100.00
2007-05-17T14:39:00.000Z,2007-06-08T17:10:00.000Z,SELL,0.02,1,1,20.00,1,22120.00
2007-06-08T17:10:00.000Z,2007-07-20T14:23:00.000Z,SELL,0.02,2,1,20.00,2,22140.00
2007-07-20T14:23:00.000Z,2007-08-16T18:06:00.000Z,BUY,0.02,2,1,20.00,2,22160.00
2007-08-16T18:06:00.000Z,2007-09-04T16:06:00.000Z,SELL,0.02,2,1,20.00,2,22180.00
2007-09-04T16:06:00.000Z,2007-09-06T15:30:00.000Z,BUY,0.02,1,1,20.00,1,22200.00
2007-09-06T15:30:00.000Z,2007-09-07T14:04:00.000Z,BUY,0.02,1,1,20.00,1,22220.00
2007-09-07T14:04:00.000Z,2007-09-11T17:20:00.000Z,BUY,0.02,1,1,20.00,1,22240.00
2007-09-11T17:20:00.000Z,2007-09-17T16:17:00.000Z,BUY,0.02,1,1,20.00,1,22260.00
2007-09-17T16:17:00.000Z,2007-09-20T10:53:00.000Z,BUY,0.02,1,1,20.00,1,22280.00
2007-09-20T10:53:00.000Z,2007-09-28T14:20:00.000Z,BUY,0.02,1,1,20.00,1,22300.00
2007-09-28T14:20:00.000Z,2007-10-11T16:17:00.000Z,BUY,0.02,1,1,20.00,1,22320.00
2007-10-11T16:17:00.000Z,2007-10-16T06:54:00.000Z,BUY,0.02,1,1,20.00,1,22340.00
2007-10-16T06:54:00.000Z,2007-10-19T01:46:00.000Z,BUY,0.02,1,1,20.00,1,22360.00
2007-10-19T01:46:00.000Z,2007-10-26T18:00:00.000Z,BUY,0.02,3,1,20.00,3,22380.00
2007-10-26T18:00:00.000Z,2007-10-29T03:57:00.000Z,BUY,0.02,1,1,20.00,1,22400.00
2007-10-29T03:57:00.000Z,2007-11-02T17:32:00.000Z,BUY,0.02,1,1,20.00,1,22420.00
2007-11-02T17:32:00.000Z,2007-11-06T08:03:00.000Z,BUY,0.02,1,1,20.00,1,22440.00
2007-11-06T08:03:00.000Z,2007-11-06T14:52:00.000Z,BUY,0.02,1,1,20.00,1,22460.00
2007-11-06T14:52:00.000Z,2007-11-07T03:25:00.000Z,BUY,0.02,1,1,20.00,1,22480.00
2007-11-07T03:25:00.000Z,2007-11-07T10:08:00.000Z,BUY,0.02,1,1,20.00,1,22500.00
2007-11-07T10:08:00.000Z,2007-11-12T13:24:00.000Z,BUY,0.02,2,1,20.00,2,22520.00
2007-11-12T13:24:00.000Z,2007-11-12T15:27:00.000Z,SELL,0.02,1,1,20.00,1,22540.00
2007-11-12T15:27:00.000Z,2007-11-12T22:13:00.000Z,SELL,0.02,1,1,20.00,1,22560.00
2007-11-12T22:13:00.000Z,2007-11-19T16:07:00.000Z,SELL,0.02,3,1,20.00,3,22580.00
2007-11-19T16:07:00.000Z,2007-11-23T08:19:00.000Z,SELL,0.02,2,1,20.00,2,22600.00
2007-11-23T08:19:00.000Z,2007-11-23T17:41:00.000Z,BUY,0.02,1,1,20.00,1,22620.00
2007-11-23T17:41:00.000Z,2007-11-26T10:51:00.000Z,BUY,0.02,1,1,20.00,1,22640.00
2007-11-26T10:51:00.000Z,2007-11-28T08:37:00.000Z,BUY,0.02,2,1,20.00,2,22660.00
2007-11-28T08:37:00.000Z,2007-11-28T10:48:00.000Z,SELL,0.02,1,1,20.00,1,22680.00
2007-11-28T10:48:00.000Z,2007-11-30T16:09:00.000Z,SELL,0.02,1,1,20.00,1,22700.00
2007-11-30T16:09:00.000Z,2007-12-10T15:49:00.000Z,SELL,0.02,2,1,20.00,2,22720.00
2007-12-10T15:49:00.000Z,2007-12-26T16:52:00.000Z,BUY,0.02,3,1,20.00,3,22740.00
2007-12-26T16:52:00.000Z,2007-12-28T12:20:00.000Z,BUY,0.02,1,1,20.00,1,22760.00
2007-12-28T12:20:00.000Z,2008-01-02T11:57:00.000Z,BUY,0.02,1,1,20.00,1,22780.00
2008-01-02T11:57:00.000Z,2008-01-02T16:59:00.000Z,BUY,0.02,1,1,20.00,1,22800.00
2008-01-02T16:59:00.000Z,2008-01-03T09:29:00.000Z,BUY,0.02,1,1,20.00,1,22820.00
2008-01-03T09:29:00.000Z,2008-01-08T09:14:00.000Z,BUY,0.02,1,1,20.00,1,22840.00
2008-01-08T09:14:00.000Z,2008-01-09T01:05:00.000Z,BUY,0.02,1,1,20.00,1,22860.00
2008-01-09T01:05:00.000Z,2008-01-10T18:36:00.000Z,BUY,0.02,1,1,20.00,1,22880.00
2008-01-10T18:36:00.000Z,2008-01-14T08:15:00.000Z,BUY,0.02,1,1,20.00,1,22900.00
2008-01-14T08:15:00.000Z,2008-01-14T10:48:00.000Z,BUY,0.02,1,1,20.00,1,22920.00
2008-01-14T10:48:00.000Z,2008-01-16T08:40:00.000Z,BUY,0.02,2,1,20.00,2,22940.00
2008-01-16T08:40:00.000Z,2008-01-18T02:50:00.000Z,SELL,0.02,1,1,20.00,1,22960.00
2008-01-18T02:50:00.000Z,2008-01-21T17:43:00.000Z,SELL,0.02,1,1,20.00,1,22980.00
2008-01-21T17:43:00.000Z,2008-01-22T08:47:00.000Z,SELL,0.02,1,1,20.00,1,23000.00
2008-01-22T08:47:00.000Z,2008-01-22T16:20:00.000Z,SELL,0.02,2,1,20.00,2,23020.00
2008-01-22T16:20:00.000Z,2008-01-22T17:10:00.000Z,BUY,0.02,1,1,20.00,1,23040.00
2008-01-22T17:10:00.000Z,2008-01-24T15:08:00.000Z,BUY,0.02,1,1,20.00,1,23060.00
2008-01-24T15:08:00.000Z,2008-01-25T07:43:00.000Z,BUY,0.02,1,1,20.00,1,23080.00
2008-01-25T07:43:00.000Z,2008-01-28T17:15:00.000Z,BUY,0.02,1,1,20.00,1,23100.00
2008-01-28T17:15:00.000Z,2008-01-30T20:54:00.000Z,BUY,0.02,1,1,20.00,1,23120.00
2008-01-30T20:54:00.000Z,2008-01-31T01:17:00.000Z,SELL,0.02,1,1,20.00,1,23140.00
2008-01-31T01:17:00.000Z,2008-02-01T11:56:00.000Z,BUY,0.02,1,1,20.00,1,23160.00
2008-02-01T11:56:00.000Z,2008-02-01T18:53:00.000Z,BUY,0.02,2,1,20.00,2,23180.00
2008-02-01T18:53:00.000Z,2008-02-04T15:27:00.000Z,SELL,0.02,1,1,20.00,1,23200.00
2008-02-04T15:27:00.000Z,2008-02-11T09:52:00.000Z,SELL,0.02,2,1,20.00,2,23220.00
2008-02-11T09:52:00.000Z,2008-02-20T18:44:00.000Z,BUY,0.02,3,1,20.00,3,23240.00
2008-02-20T18:44:00.000Z,2008-02-27T09:46:00.000Z,SELL,0.02,2,1,20.00,2,23260.00
2008-02-27T09:46:00.000Z,2008-02-29T08:55:00.000Z,BUY,0.02,1,1,20.00,1,23280.00
2008-02-29T08:55:00.000Z,2008-03-03T14:50:00.000Z,BUY,0.02,1,1,20.00,1,23300.00
2008-03-03T14:50:00.000Z,2008-03-10T13:18:00.000Z,BUY,0.02,5,0,-4840.00,5,18460.00
2008-03-10T13:18:00.000Z,2008-03-13T12:48:00.000Z,SELL,0.01,4,1,10.00,4,18470.00
2008-03-13T12:48:00.000Z,2008-03-14T15:48:00.000Z,BUY,0.01,1,1,10.00,1,18480.00
2008-03-14T15:48:00.000Z,2008-03-17T01:05:00.000Z,BUY,0.01,1,1,10.00,1,18490.00
2008-03-17T01:05:00.000Z,2008-03-17T02:27:00.000Z,BUY,0.01,1,1,10.00,1,18500.00
2008-03-17T02:27:00.000Z,2008-03-17T18:38:00.000Z,BUY,0.01,2,1,10.00,2,18510.00
2008-03-17T18:38:00.000Z,2008-03-17T20:06:00.000Z,BUY,0.01,1,1,10.00,1,18520.00
2008-03-17T20:06:00.000Z,2008-03-18T01:31:00.000Z,SELL,0.01,1,1,10.00,1,18530.00
2008-03-18T01:31:00.000Z,2008-03-18T20:08:00.000Z,SELL,0.01,1,1,10.00,1,18540.00
2008-03-18T20:08:00.000Z,2008-03-19T13:48:00.000Z,SELL,0.01,1,1,10.00,1,18550.00
2008-03-19T13:48:00.000Z,2008-03-19T14:38:00.000Z,SELL,0.01,1,1,10.00,1,18560.00
2008-03-19T14:38:00.000Z,2008-03-19T14:51:00.000Z,SELL,0.01,1,1,10.00,1,18570.00
2008-03-19T14:51:00.000Z,2008-03-19T16:39:00.000Z,SELL,0.01,1,1,10.00,1,18580.00
2008-03-19T16:39:00.000Z,2008-03-20T01:22:00.000Z,SELL,0.01,1,1,10.00,1,18590.00
2008-03-20T01:22:00.000Z,2008-03-20T01:39:00.000Z,SELL,0.01,1,1,10.00,1,18600.00
2008-03-20T01:39:00.000Z,2008-03-20T10:37:00.000Z,SELL,0.01,1,1,10.00,1,18610.00
2008-03-20T10:37:00.000Z,2008-03-26T10:58:00.000Z,SELL,0.01,2,1,10.00,2,18620.00
2008-03-26T10:58:00.000Z,2008-03-26T21:47:00.000Z,BUY,0.01,1,1,10.00,1,18630.00
2008-03-26T21:47:00.000Z,2008-03-28T17:03:00.000Z,BUY,0.01,2,1,10.00,2,18640.00
2008-03-28T17:03:00.000Z,2008-03-31T20:01:00.000Z,SELL,0.01,1,1,10.00,1,18650.00
2008-03-31T20:01:00.000Z,2008-04-01T09:30:00.000Z,SELL,0.01,1,1,10.00,1,18660.00
2008-04-01T09:30:00.000Z,2008-04-01T09:42:00.000Z,SELL,0.01,1,1,10.00,1,18670.00
2008-04-01T09:42:00.000Z,2008-04-01T16:21:00.000Z,SELL,0.01,1,1,10.00,1,18680.00
2008-04-01T16:21:00.000Z,2008-04-01T16:34:00.000Z,SELL,0.01,1,1,10.00,1,18690.00
2008-04-01T16:34:00.000Z,2008-04-02T21:19:00.000Z,SELL,0.01,2,1,10.00,2,18700.00
2008-04-02T21:19:00.000Z,2008-04-04T20:50:00.000Z,BUY,0.01,1,1,10.00,1,18710.00
2008-04-04T20:50:00.000Z,2008-04-07T15:46:00.000Z,BUY,0.01,1,1,10.00,1,18720.00
2008-04-07T15:46:00.000Z,2008-04-09T19:03:00.000Z,BUY,0.01,3,1,10.00,3,18730.00
2008-04-09T19:03:00.000Z,2008-04-16T14:38:00.000Z,BUY,0.01,1,1,10.00,1,18740.00
2008-04-16T14:38:00.000Z,2008-04-18T14:26:00.000Z,BUY,0.01,2,1,10.00,2,18750.00
2008-04-18T14:26:00.000Z,2008-04-23T14:27:00.000Z,SELL,0.01,1,1,10.00,1,18760.00
2008-04-23T14:27:00.000Z,2008-04-24T15:28:00.000Z,SELL,0.01,1,1,10.00,1,18770.00
2008-04-24T15:28:00.000Z,2008-04-24T18:38:00.000Z,SELL,0.01,1,1,10.00,1,18780.00
2008-04-24T18:38:00.000Z,2008-04-29T18:28:00.000Z,SELL,0.01,1,1,10.00,1,18790.00
2008-04-29T18:28:00.000Z,2008-04-30T12:14:00.000Z,SELL,0.01,1,1,10.00,1,18800.00
2008-04-30T12:14:00.000Z,2008-05-01T15:36:00.000Z,SELL,0.01,1,1,10.00,1,18810.00
2008-05-01T15:36:00.000Z,2008-05-08T17:02:00.000Z,SELL,0.01,2,1,10.00,2,18820.00
2008-05-08T17:02:00.000Z,2008-05-16T13:44:00.000Z,BUY,0.01,3,1,10.00,3,18830.00
2008-05-16T13:44:00.000Z,2008-05-16T16:36:00.000Z,BUY,0.01,1,1,10.00,1,18840.00
2008-05-16T16:36:00.000Z,2008-05-19T13:44:00.000Z,BUY,0.01,1,1,10.00,1,18850.00
2008-05-19T13:44:00.000Z,2008-05-21T10:07:00.000Z,BUY,0.01,1,1,10.00,1,18860.00
2008-05-21T10:07:00.000Z,2008-05-22T01:06:00.000Z,BUY,0.01,1,1,10.00,1,18870.00
2008-05-22T01:06:00.000Z,2008-05-28T10:14:00.000Z,BUY,0.01,2,1,10.00,2,18880.00
2008-05-28T10:14:00.000Z,2008-05-28T10:21:00.000Z,SELL,0.01,1,1,10.00,1,18890.00
2008-05-28T10:21:00.000Z,2008-05-29T15:00:00.000Z,SELL,0.01,1,1,10.00,1,18900.00
2008-05-29T15:00:00.000Z,2008-05-30T08:46:00.000Z,SELL,0.01,1,1,10.00,1,18910.00
2008-05-30T08:46:00.000Z,2008-06-09T01:06:00.000Z,SELL,0.01,4,1,10.00,4,18920.00
2008-06-09T01:06:00.000Z,2008-06-10T16:57:00.000Z,BUY,0.01,2,1,10.00,2,18930.00
2008-06-10T16:57:00.000Z,2008-06-12T14:30:00.000Z,SELL,0.01,1,1,10.00,1,18940.00
2008-06-12T14:30:00.000Z,2008-06-16T15:27:00.000Z,SELL,0.01,2,1,10.00,2,18950.00
2008-06-16T15:27:00.000Z,2008-06-19T15:06:00.000Z,BUY,0.01,1,1,10.00,1,18960.00
2008-06-19T15:06:00.000Z,2008-06-26T16:43:00.000Z,BUY,0.01,3,1,10.00,3,18970.00
2008-06-26T16:43:00.000Z,2008-06-27T11:19:00.000Z,BUY,0.01,1,1,10.00,1,18980.00
2008-06-27T11:19:00.000Z,2008-06-30T10:16:00.000Z,BUY,0.01,1,1,10.00,1,18990.00
2008-06-30T10:16:00.000Z,2008-07-01T16:14:00.000Z,BUY,0.01,1,1,10.00,1,19000.00
2008-07-01T16:14:00.000Z,2008-07-08T17:00:00.000Z,BUY,0.01,2,1,10.00,2,19010.00
2008-07-08T17:00:00.000Z,2008-07-10T16:18:00.000Z,SELL,0.01,2,1,10.00,2,19020.00
2008-07-10T16:18:00.000Z,2008-07-11T14:11:00.000Z,BUY,0.01,1,1,10.00,1,19030.00
2008-07-11T14:11:00.000Z,2008-07-11T15:31:00.000Z,BUY,0.01,1,1,10.00,1,19040.00
2008-07-11T15:31:00.000Z,2008-07-14T21:12:00.000Z,BUY,0.01,1,1,10.00,1,19050.00
2008-07-14T21:12:00.000Z,2008-07-15T13:54:00.000Z,BUY,0.01,1,1,10.00,1,19060.00
2008-07-15T13:54:00.000Z,2008-07-17T13:17:00.000Z,BUY,0.01,2,1,10.00,2,19070.00
2008-07-17T13:17:00.000Z,2008-07-22T17:23:00.000Z,SELL,0.01,5,1,10.00,5,19080.00
2008-07-22T17:23:00.000Z,2008-07-29T16:12:00.000Z,BUY,0.01,2,1,10.00,2,19090.00
2008-07-29T16:12:00.000Z,2008-07-30T12:04:00.000Z,SELL,0.01,1,1,10.00,1,19100.00
2008-07-30T12:04:00.000Z,2008-07-30T15:45:00.000Z,SELL,0.01,1,1,10.00,1,19110.00
2008-07-30T15:45:00.000Z,2008-07-31T15:14:00.000Z,SELL,0.01,2,1,10.00,2,19120.00
2008-07-31T15:14:00.000Z,2008-08-04T21:43:00.000Z,BUY,0.01,2,1,10.00,2,19130.00
2008-08-04T21:43:00.000Z,2008-08-05T09:53:00.000Z,SELL,0.01,1,1,10.00,1,19140.00
2008-08-05T09:53:00.000Z,2008-08-05T21:30:00.000Z,SELL,0.01,1,1,10.00,1,19150.00
2008-08-05T21:30:00.000Z,2008-08-08T09:21:00.000Z,SELL,0.01,1,1,10.00,1,19160.00
2008-08-08T09:21:00.000Z,2008-08-08T15:43:00.000Z,SELL,0.01,1,1,10.00,1,19170.00
2008-08-08T15:43:00.000Z,2008-08-11T17:46:00.000Z,SELL,0.01,1,1,10.00,1,19180.00
2008-08-11T17:46:00.000Z,2008-08-11T18:17:00.000Z,SELL,0.01,1,1,10.00,1,19190.00
2008-08-11T18:17:00.000Z,2008-08-11T18:34:00.000Z,SELL,0.01,1,1,10.00,1,19200.00
2008-08-11T18:34:00.000Z,2008-08-12T02:57:00.000Z,SELL,0.01,1,1,10.00,1,19210.00
2008-08-12T02:57:00.000Z,2008-08-12T03:11:00.000Z,SELL,0.01,1,1,10.00,1,19220.00
2008-08-12T03:11:00.000Z,2008-08-14T04:47:00.000Z,SELL,0.01,2,1,10.00,2,19230.00
2008-08-14T04:47:00.000Z,2008-08-15T01:19:00.000Z,BUY,0.01,2,1,10.00,2,19240.00
